url,has_gtag,has_meta_pixel,google_form_data_collection,meta_form_data_collection,form_data_collection,meta_form_data_configuration,rank,is_health,is_finance
aaha.org,True,True,False,True,True,True,62823,False,False
aai.aero,True,False,False,False,False,False,141630,False,False
aai.org,True,True,False,False,False,False,241583,False,False
aaihs.org,True,False,False,False,False,False,237329,False,False
aajtak.in,True,False,False,False,False,False,1484,False,False
aakash.ac.in,False,False,False,False,False,False,80644,False,False
aamc.org,True,False,False,False,False,False,13256,True,False
aami.com.au,True,True,False,False,False,False,169522,False,True
aanda.org,True,False,False,False,False,False,43125,False,False
aans.org,True,False,False,False,False,False,52172,True,False
aao.org,True,True,False,True,True,True,12058,True,False
aaoinfo.org,True,True,False,False,False,False,81715,True,False
aaos.org,True,True,False,True,True,True,15072,True,False
aapg.org,True,False,False,False,False,False,182657,False,False
aapkapainter.com,True,True,True,False,True,False,450005,False,False
aapm.org,True,False,False,False,False,False,238989,False,False
aapt.org,True,False,False,False,False,False,282319,False,False
aarcorp.com,True,False,False,False,False,False,264501,False,False
aarhus.dk,False,False,False,False,False,False,235593,False,False
aari.ru,False,False,False,False,False,False,175337,False,False
aaroads.com,True,False,False,False,False,False,233338,False,False
aarp.org,True,True,False,True,True,True,2618,True,False
aarpfoundation.org,True,True,False,True,True,True,391804,True,False
aas.org,True,False,False,False,False,False,30519,False,False
aasm.org,True,True,False,False,False,False,28355,True,False
aasnova.org,True,False,False,False,False,False,871933,False,False
aastocks.com,True,False,False,False,False,False,7006,False,True
aat.org.uk,True,False,False,False,False,False,136501,False,True
aatbio.com,True,False,False,False,False,False,297123,False,False
aatbs.com,True,True,True,True,True,True,440048,True,False
aauvolleyball.org,True,True,False,False,False,True,653643,False,False
aavso.org,True,False,False,False,False,False,168198,False,False
ab-in-den-urlaub.de,False,False,False,False,False,False,45902,False,False
ab-inbev.cn,False,False,False,False,False,False,904788,False,False
ab-inbev.com,False,False,False,False,False,False,39676,False,False
ab.gr,False,False,False,False,False,False,61139,False,False
aba-liga.com,True,False,False,False,False,False,236069,False,False
aba.org,True,False,False,False,False,False,408730,False,False
abadat5rckc.com,False,False,False,False,False,False,951973,False,False
abadit5rckb.com,False,False,False,False,False,False,51826,False,False
abangbenerin.com,True,True,True,True,True,True,772474,False,False
abay.vn,True,False,False,False,False,False,79136,False,False
abb.com,False,False,False,False,False,False,4194,False,False
abbottlyon.com,True,True,False,False,False,True,222123,False,False
abbreviations.com,True,False,False,False,False,False,43477,False,False
abbs.com.cn,False,False,False,False,False,False,648503,False,False
abbvie.com,True,True,False,False,False,False,16920,True,False
abc-citations.com,False,False,False,False,False,False,709273,False,False
abc.es,False,True,False,False,False,False,3419,False,False
abc.gob.ar,True,False,False,False,False,False,68038,False,True
abc.net.au,False,False,False,False,False,False,1076,False,False
abcam.cn,True,False,False,False,False,False,979018,False,False
abcam.com,True,True,False,False,False,False,120025,False,False
abcb.gov.au,True,False,False,False,False,False,242680,False,False
abcbirds.org,True,True,True,True,True,True,66890,False,False
abcdef.wiki,False,False,False,False,False,False,295182,False,False
abcdent.pro,True,True,False,True,True,True,489971,True,False
abcfws.com,True,True,False,True,True,True,143110,False,False
abchina.com,False,False,False,False,False,False,20584,False,True
abchomeopathy.com,False,False,False,False,False,False,406434,True,False
abconcerts.be,False,False,False,False,False,False,273229,False,False
abcya.com,True,False,False,False,False,False,16272,False,False
abczdrowie.pl,False,False,False,False,False,False,39938,True,False
abdiibrahim.com.tr,True,False,False,False,False,False,519161,True,False
abdm.gov.in,True,False,False,False,False,False,66580,False,False
abduzeedo.com,False,False,False,False,False,False,56990,False,False
abebooks.co.uk,False,False,False,False,False,False,28489,False,False
abebooks.com,False,False,False,False,False,False,5954,False,False
abeka.com,True,True,False,True,True,True,97645,False,False
abekker.by,True,False,False,False,False,False,283728,False,False
abekker.ru,True,False,False,False,False,False,337456,False,False
abelandcole.co.uk,True,False,False,False,False,False,266094,False,False
abema.tv,False,False,False,False,False,False,6957,False,False
abercrombie.com,True,True,False,True,True,True,7863,False,False
abes.fr,False,False,False,False,False,False,107887,False,False
abfrl.com,True,False,False,False,False,False,371856,False,False
abhibus.com,True,True,False,True,True,True,22057,False,False
abilities.com,True,True,False,True,True,True,677848,True,False
abilitymagazine.com,True,False,False,False,False,False,864203,True,False
abilitynet.org.uk,True,False,False,False,False,False,40004,True,False
abilitynetwork.com,True,False,False,False,False,False,35097,True,False
abillion.com,True,False,False,False,False,False,271424,False,False
abitare.it,False,False,False,False,False,False,380672,False,False
abitus.co.jp,False,False,False,False,False,False,466174,False,True
able.co.jp,True,True,False,True,True,True,146596,False,False
ableapp.com,False,False,False,False,False,False,93404,True,False
ablesci.com,False,False,False,False,False,False,328525,False,False
ableteams.com,True,False,False,False,False,False,82864,False,False
ableton.com,False,False,False,False,False,False,18119,False,False
ablison.com,True,False,False,False,False,False,378128,False,False
ablogtowatch.com,True,False,False,False,False,False,94311,False,False
abmp.com,True,False,False,False,False,False,133673,True,False
abnamro.nl,True,False,False,False,False,False,12995,False,True
abnb.me,True,False,False,False,False,False,71129,False,False
abogacia.es,False,False,False,False,False,False,225946,False,False
abok.ru,False,False,False,False,False,False,256242,False,False
abola.pt,True,False,False,False,False,False,7491,False,False
abonoteatro.com,True,True,False,False,False,False,202204,False,False
abortionfinder.org,False,False,False,False,False,False,287598,True,False
about.google,True,False,False,False,False,False,6303,False,False
aboutholocaust.org,True,True,False,True,True,True,593838,False,False
aboutkidshealth.ca,True,True,False,False,False,False,109059,True,False
aboutwayfair.com,True,False,False,False,False,False,431223,False,False
aboutyou.de,False,False,False,False,False,False,25202,False,False
abpic.co.uk,True,False,False,False,False,False,464273,False,False
abplive.com,True,False,False,False,False,False,1359,False,False
abpweddings.com,True,False,False,False,False,False,158572,False,False
abril.com.br,True,False,False,False,False,False,4024,False,False
abritel.fr,False,False,False,False,False,False,32752,False,False
abschied-nehmen.de,True,False,False,False,False,False,293082,False,False
absher.sa,False,False,False,False,False,False,2404,False,False
absolut.com,True,True,False,True,True,True,62013,False,False
absolutdrinks.com,True,True,False,True,True,True,263873,False,False
absolutepeoplesearch.com,True,False,True,False,True,False,727721,False,False
abstractcentral.com,False,False,False,False,False,False,442629,False,False
abstractsonline.com,False,False,False,False,False,False,50557,False,False
abugarcia.com,True,True,False,False,False,False,349223,False,False
abw.by,True,False,False,False,False,False,57281,False,False
ac-illust.com,True,False,False,False,False,False,42724,False,False
aca-mma.com,True,True,False,True,True,True,767356,False,False
aca.org.ar,False,False,False,False,False,False,367760,False,False
acaai.org,True,True,False,False,False,False,37144,True,False
acabase.com.ar,True,False,False,False,False,False,772603,False,False
academia-lab.com,True,False,False,False,False,False,666625,False,False
academia.edu,True,False,False,False,False,False,834,False,False
academic-accelerator.com,True,False,False,False,False,False,309098,False,False
academic.ru,True,False,False,False,False,False,13582,False,False
academicjobsonline.org,False,False,False,False,False,False,310811,False,False
academy.com,True,True,True,True,True,True,5559,False,False
academyofideas.com,False,False,False,False,False,False,984501,False,False
academypoker.ru,False,False,False,False,False,False,496381,False,False
acaioutdoorwear.com,False,False,False,False,False,False,721991,False,False
acantilado.es,True,False,False,False,False,False,568209,False,False
acap.edu.au,True,True,False,False,False,True,533820,False,False
acb.com,False,False,False,False,False,False,63787,False,False
acbl.org,True,False,False,False,False,False,121963,False,False
acc5.com,False,False,False,False,False,False,596916,False,False
acca.it,True,True,False,True,True,True,269561,False,False
accademiadellacrusca.it,True,False,False,False,False,False,288232,False,False
accaglobal.com,True,True,True,False,True,False,18531,False,True
accea.co.jp,True,True,False,False,False,False,318511,False,False
accentcare.com,True,False,False,False,False,False,474789,True,False
accentry.com,True,False,False,False,False,False,313822,False,False
accenture.com,True,True,False,True,True,True,2128,False,False
acces-maroc.ma,True,False,False,False,False,False,598455,False,False
access-my-content.com,True,False,False,False,False,False,359628,False,False
access.network,True,False,False,False,False,False,104659,False,False
